DATE,SOYB_MID,F1(.35),F2(.3),F3(.35),SOYB_NAV,ROLL,S Day Before Roll,S Day After Roll,C Jan,C Feb,C Mar,C April,C May,C June,C July,C Aug,C Sept,C Oct,C Nov,C Dec,C 2012,C 2013,C 2014,C 2015,C 2016,C 2017,C 2018,C 2019,C 2020,S WASDE,S WASDE + CP,S Grain Stocks,S Prospective Plantings,S Acreage Report,S Cattle on Feed,S Hogs & Pigs
9/19/2013,24.110,1341.50,1323.25,1187.00,24.2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2013,24.280,1350.25,1332.50,1189.25,24.3272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2013,24.330,1343.00,1325.00,1181.75,24.1917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/16/2013,24.110,1348.25,1322.00,1176.00,24.1708,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/13/2013,24.489,1379.75,1347.25,1171.00,24.1700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2013,23.800,1356.50,1355.75,1182.75,24.2955,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2013,24.250,1367.75,1365.25,1185.50,24.4432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2013,24.410,1367.50,1364.25,1194.50,24.5145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/4/2013,24.370,1352.50,1351.00,1197.50,24.3737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2013,24.970,1386.75,1385.00,1212.75,24.8900,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2013,24.550,1357.50,1354.75,1213.25,24.5473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/29/2013,24.650,1368.50,1364.75,1213.50,24.6930,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/28/2013,24.890,1372.75,1368.50,1223.25,24.8145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/27/2013,24.775,1370.50,1365.50,1213.00,24.7160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/26/2013,25.030,1389.50,1387.00,1219.00,25.0016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/23/2013,24.100,1328.00,1328.50,1204.50,24.1932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8/22/2013,23.835,1286.75,1288.50,1184.00,23.5816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2013,23.776,1304.00,1305.50,1184.25,23.7907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/20/2013,23.620,1290.50,1291.75,1178.25,23.5920,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/19/2013,23.870,1303.25,1303.75,1191.75,23.8390,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/16/2013,23.250,1259.25,1261.75,1176.50,23.2214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2013,23.420,1265.50,1268.25,1190.50,23.4091,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/14/2013,23.134,1239.00,1243.25,1189.75,23.0945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/13/2013,23.030,1227.75,1232.50,1187.50,22.9500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2013,22.984,1225.25,1230.00,1194.50,22.9714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8/9/2013,22.199,1182.25,1188.00,1162.25,22.2411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2013,22.276,1184.25,1189.25,1165.25,22.2958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/7/2013,21.942,1165.75,1172.25,1155.00,22.0147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/6/2013,21.930,1167.25,1174.00,1159.00,22.0660,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2013,22.280,1183.25,1190.00,1173.75,22.3650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/2/2013,22.252,1181.50,1187.25,1167.25,22.2997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2013,22.490,1192.50,1198.00,1179.00,22.5258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2013,22.714,1206.25,1211.00,1186.75,22.7460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/30/2013,22.640,1203.00,1208.00,1183.25,22.6890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/29/2013,23.000,1220.00,1225.50,1202.25,23.0316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/2013,23.010,1228.50,1233.75,1203.50,23.1469,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/25/2013,23.040,1224.00,1229.00,1197.25,23.0631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/24/2013,23.480,1256.75,1261.00,1225.50,23.6527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/23/2013,23.760,1260.25,1265.00,1222.75,23.6845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/22/2013,24.110,1288.50,1292.50,1239.50,24.1419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/19/2013,23.830,1274.00,1279.25,1237.25,23.9620,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/18/2013,23.848,1265.75,1271.00,1233.00,23.8474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2013,23.940,1283.50,1288.50,1239.25,24.1091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/16/2013,24.190,1286.25,1291.25,1242.50,24.1693,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2013,23.750,1263.75,1268.50,1233.50,23.8381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/12/2013,23.648,1257.25,1261.75,1221.25,23.6799,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/11/2013,24.250,1290.75,1295.00,1245.00,24.2607,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7/10/2013,24.210,1284.75,1289.50,1247.25,24.2093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2013,24.130,1276.25,1281.50,1245.25,24.0984,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/2013,23.660,1252.25,1257.50,1231.25,23.7123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/5/2013,23.482,1228.25,1233.75,1213.75,23.3041,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/3/2013,23.650,1250.75,1256.50,1234.50,23.7378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2013,23.570,1242.50,1248.50,1227.00,23.5969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2013,23.650,1243.25,1249.25,1226.75,23.6093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/28/2013,23.551,1252.00,1256.75,1227.25,23.7186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6/27/2013,24.000,1275.25,1278.50,1243.00,24.1126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/2013,24.120,1276.00,1279.00,1243.00,24.1235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2013,24.230,1278.50,1281.75,1249.00,24.1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2013,23.600,1273.50,1276.75,1248.00,24.1337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2013,24.020,1273.50,1276.50,1247.25,24.1303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/20/2013,24.310,1285.00,1288.50,1258.25,24.3583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/2013,24.720,1310.75,1314.75,1281.75,24.8406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/18/2013,24.530,1289.75,1295.25,1272.75,24.5319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2013,24.490,1285.50,1291.25,1270.25,24.4680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/14/2013,24.690,1298.25,1303.75,1275.00,24.6576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/13/2013,24.840,1300.50,1306.75,1280.50,24.7365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/12/2013,24.930,1314.25,1320.50,1284.25,24.9330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6/11/2013,25.226,1327.00,1334.00,1292.75,25.1539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2013,25.120,1319.00,1325.75,1287.50,25.0225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2013,25.230,1330.25,1335.25,1291.25,25.1807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/6/2013,24.750,1305.75,1310.75,1280.50,24.8136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/5/2013,24.720,1300.00,1305.00,1277.25,24.7235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/4/2013,25.128,1316.00,1320.75,1296.00,25.0518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/2013,25.390,1325.50,1330.75,1296.50,25.1792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2013,24.770,1304.25,1310.00,1284.75,24.8419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/30/2013,24.640,1289.25,1294.50,1277.00,24.6102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/29/2013,24.676,1288.50,1294.75,1273.75,24.5877,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/28/2013,24.550,1288.00,1294.25,1267.00,24.5401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/24/2013,23.940,1247.75,1254.25,1247.25,23.9073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/23/2013,23.830,1243.00,1249.25,1243.25,23.8326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/22/2013,23.840,1238.75,1245.25,1238.75,23.7541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/21/2013,23.334,1220.75,1227.50,1222.00,23.4214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/20/2013,23.580,1225.00,1232.00,1229.50,23.5292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/2013,23.580,1228.25,1235.25,1229.75,23.5750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/16/2013,23.510,1217.50,1224.75,1222.25,23.4013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/15/2013,23.200,1209.75,1217.25,1215.75,23.2654,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/14/2013,23.320,1214.00,1221.75,1220.75,23.2700,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2013,23.212,1390.75,1214.25,1217.50,23.2189,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/7/2013,23.182,1382.25,1214.50,1218.75,23.1825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/6/2013,23.030,1369.25,1207.25,1215.25,23.0452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/3/2013,23.470,1387.25,1221.25,1229.00,23.3247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/2/2013,23.011,1372.25,1204.00,1212.00,23.0368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/1/2013,23.090,1373.00,1209.25,1216.25,23.1031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2013,23.510,1399.00,1223.50,1227.00,23.4126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/29/2013,23.570,1408.75,1229.25,1236.00,23.5663,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/26/2013,23.200,1381.00,1210.25,1217.25,23.1711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/25/2013,23.090,1372.25,1206.25,1215.25,23.0915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/24/2013,22.600,1345.25,1193.75,1203.25,22.7814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/2013,22.920,1358.50,1196.25,1206.50,22.8998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/2013,22.980,1364.25,1202.75,1212.00,23.0109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/2013,23.130,1382.50,1213.00,1220.00,23.2350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/18/2013,23.380,1390.00,1223.50,1230.25,23.4171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/17/2013,23.250,1380.00,1218.00,1224.00,23.2871,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/16/2013,23.270,1375.25,1218.50,1225.00,23.2711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2013,23.070,1356.00,1206.75,1212.75,23.0100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/2013,23.440,1379.25,1231.75,1234.25,23.4380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/2013,23.190,1368.25,1226.75,1228.25,23.3125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/2013,23.286,1367.50,1237.50,1234.25,23.4119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4/9/2013,23.350,1371.25,1241.75,1233.50,23.4564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/2013,22.850,1358.00,1232.25,1232.25,23.3179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/5/2013,23.100,1343.75,1228.00,1230.50,23.1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/2013,23.150,1351.75,1233.00,1229.25,23.2764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/2013,23.200,1357.75,1232.50,1229.00,23.3109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/2013,23.620,1374.50,1248.75,1236.25,23.5553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/2013,23.110,1372.25,1252.75,1236.50,23.5690,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/28/2013,24.230,1385.50,1251.50,1237.00,23.6479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3/27/2013,24.160,1431.00,1278.25,1252.50,24.1903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2013,24.167,1426.50,1276.50,1255.25,24.1755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/2013,24.028,1417.50,1269.00,1246.50,24.0240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2013,23.970,1418.00,1263.75,1246.25,23.9993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/21/2013,24.040,1425.50,1275.25,1256.25,24.1872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/2013,23.900,1399.25,1261.00,1241.25,23.8521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/19/2013,23.669,1388.00,1255.50,1233.75,23.7067,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/2013,23.700,1394.50,1258.50,1237.25,23.7897,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/2013,23.500,1410.75,1261.00,1238.50,23.9132,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/2013,24.120,1416.00,1259.75,1238.00,23.9100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2013,24.060,1447.00,1425.00,1262.50,24.0777,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2013,24.410,1468.75,1445.75,1269.50,24.3568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2013,24.448,1479.50,1454.75,1270.00,24.4705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2013,24.391,1471.00,1447.25,1268.50,24.3777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3/7/2013,24.490,1473.50,1453.75,1278.00,24.4989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/2013,24.460,1466.00,1448.75,1278.75,24.4402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/2013,24.360,1466.50,1447.75,1275.50,24.4200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/2013,24.120,1462.00,1443.25,1269.25,24.3335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/2013,24.110,1443.50,1427.25,1261.25,24.0956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2013,24.170,1452.25,1435.25,1259.50,24.1850,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/2013,24.010,1439.50,1426.00,1257.25,24.0506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/2013,23.940,1431.75,1418.50,1257.75,23.9733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/2013,24.040,1435.25,1422.00,1265.50,24.0668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/2013,24.160,1443.75,1429.00,1266.75,24.1645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/21/2013,24.498,1470.50,1454.50,1277.00,24.5309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/2013,24.554,1468.50,1456.25,1287.00,24.5977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/2013,24.420,1457.25,1445.50,1274.75,24.3989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/2013,23.860,1414.75,1404.75,1261.75,23.8569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/2013,23.800,1408.50,1399.25,1264.75,23.8239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/2013,23.918,1413.50,1404.75,1272.50,23.9362,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/2013,23.860,1409.50,1401.00,1276.00,23.9194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/2013,23.962,1417.25,1407.00,1268.50,23.9499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8/2013,24.260,1436.75,1425.50,1282.00,24.2533,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
