DATE,SOYB_MID,F1(.35),F2(.3),F3(.35),SOYB_NAV,ROLL,S Day Before Roll,S Day After Roll,C Jan,C Feb,C Mar,C April,C May,C June,C July,C Aug,C Sept,C Oct,C Nov,C Dec,C 2012,C 2013,C 2014,C 2015,C 2016,C 2017,C 2018,C 2019,C 2020,S WASDE,S WASDE + CP,S Grain Stocks,S Prospective Plantings,S Acreage Report,S Cattle on Feed,S Hogs & Pigs,
2/26/2014,24.29,1397.00,1373.25,1169.25,24.30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/25/2014,24.21,1387.25,1370.00,1167.50,24.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/24/2014,24.01,1375.00,1358.25,1160.25,24.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/21/2014,23.87,1360.25,1344.75,1153.75,23.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
2/20/2014,23.69,1347.75,1331.75,1145.25,23.63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/19/2014,23.60,1342.00,1324.75,1137.00,23.50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/18/2014,23.61,1347.75,1330.25,1138.00,23.58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/14/2014,23.27,1325.00,1307.50,1130.50,23.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/13/2014,23.29,1330.50,1312.00,1133.75,23.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/12/2014,23.07,1309.75,1292.25,1118.75,23.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/11/2014,23.17,1320.50,1301.75,1123.50,23.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
2/10/2014,23.09,1312.25,1295.50,1116.25,23.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/7/2014,23.06,1317.50,1298.00,1121.75,23.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/6/2014,23.07,1311.75,1292.75,1118.50,23.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/5/2014,22.88,1299.50,1280.75,1112.50,22.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/4/2014,22.88,1297.50,1279.50,1110.50,22.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2/3/2014,22.68,1278.25,1262.25,1108.50,22.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/31/2014,22.50,1268.50,1252.00,1104.50,22.50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/30/2014,22.54,1261.00,1246.00,1097.25,22.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/29/2014,22.37,1256.75,1242.50,1097.75,22.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/28/2014,22.52,1271.00,1256.50,1105.00,22.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/27/2014,22.54,1271.00,1256.50,1101.50,22.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/24/2014,22.50,1270.00,1257.75,1109.25,22.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
1/23/2014,22.56,1262.50,1250.25,1108.75,22.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/22/2014,22.56,1265.00,1252.25,1113.00,22.60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/21/2014,22.53,1264.00,1249.75,1109.00,22.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/17/2014,23.04,1297.25,1282.00,1125.00,23.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/16/2014,23.02,1296.25,1281.25,1122.25,23.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/15/2014,22.96,1297.50,1281.25,1118.00,23.02,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/14/2014,22.71,1288.25,1272.75,1119.50,23.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/13/2014,22.74,1294.25,1274.25,1114.00,22.74,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/10/2014,22.41,1278.50,1260.00,1099.75,22.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,
1/9/2014,22.45,1273.75,1255.00,1101.00,22.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/8/2014,22.43,1269.25,1250.50,1104.00,22.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/7/2014,22.52,1276.00,1258.75,1116.75,22.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/6/2014,22.71,1276.75,1261.50,1126.00,22.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/3/2014,22.68,1271.25,1258.25,1129.75,22.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1/2/2014,22.65,1270.00,1257.25,1129.00,22.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/31/2013,22.81,1292.50,1277.00,1135.00,22.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/30/2013,23.23,1308.75,1292.00,1146.50,23.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/27/2013,23.27,1313.75,1298.75,1154.50,23.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
12/26/2013,23.19,1305.25,1290.50,1151.50,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/24/2013,23.49,1322.75,1307.25,1163.50,23.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/23/2013,23.49,1319.75,1305.50,1165.25,23.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/20/2013,23.69,1331.00,1316.00,1169.50,23.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
12/19/2013,23.52,1319.00,1305.50,1164.50,23.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/18/2013,23.41,1313.75,1298.75,1160.25,23.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/17/2013,23.66,1334.75,1317.25,1165.00,23.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/16/2013,23.49,1325.25,1308.25,1161.50,23.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/13/2013,23.42,1313.75,1297.00,1157.75,23.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/12/2013,23.42,1311.50,1295.00,1158.25,23.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/11/2013,23.69,1328.50,1309.25,1167.25,23.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/10/2013,23.60,1322.00,1304.50,1167.25,23.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
12/9/2013,23.72,1326.75,1311.75,1172.25,23.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/6/2013,23.33,1310.50,1296.50,1164.25,23.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/5/2013,23.39,1311.75,1297.25,1163.00,23.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/4/2013,23.47,1312.25,1295.75,1163.50,23.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/3/2013,23.37,1304.50,1287.25,1157.75,23.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12/2/2013,23.30,1306.00,1287.50,1150.00,23.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/29/2013,23.43,1317.75,1297.75,1147.00,23.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/27/2013,23.30,1306.25,1290.00,1145.75,23.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/26/2013,23.45,1312.00,1292.75,1156.25,23.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/25/2013,23.48,1314.75,1296.00,1161.25,23.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/22/2013,23.49,1306.00,1290.50,1167.00,23.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
11/21/2013,23.15,1279.75,1266.00,1159.25,23.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/20/2013,22.97,1264.25,1254.00,1153.25,22.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/19/2013,22.94,1264.25,1252.75,1149.50,22.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/18/2013,22.99,1273.25,1259.50,1151.25,23.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/15/2013,22.89,1265.75,1250.25,1153.50,22.97,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/14/2013,23.47,1297.50,1280.25,1177.00,22.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2013,23.19,1296.00,1276.75,1161.00,23.20,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
11/7/2013,22.76,1266.50,1248.00,1147.50,22.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/6/2013,22.65,1255.00,1240.50,1150.25,22.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/5/2013,22.61,1250.25,1236.25,1145.25,22.60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/4/2013,22.62,1256.50,1241.00,1149.25,22.70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/1/2013,22.60,1251.50,1237.00,1145.75,22.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/31/2013,22.87,1266.25,1250.25,1158.25,22.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
10/30/2013,23.05,1276.50,1260.75,1169.00,23.10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/29/2013,22.95,1270.75,1254.75,1164.00,23.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/28/2013,22.86,1268.00,1250.75,1157.25,22.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/25/2013,22.50,1293.50,1272.00,1165.00,23.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/24/2013,23.47,1303.75,1282.00,1174.75,23.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/23/2013,23.39,1304.00,1283.50,1177.00,23.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/22/2013,23.38,1297.50,1278.00,1174.50,23.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/21/2013,23.10,1300.50,1281.75,1177.25,23.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/18/2013,23.28,1289.75,1272.75,1171.00,23.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/17/2013,23.15,1289.50,1273.25,1175.00,23.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/16/2013,23.15,1274.75,1263.25,1168.50,23.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/15/2013,22.96,1266.00,1255.75,1164.75,23.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/14/2013,22.83,1271.75,1259.00,1164.25,23.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/11/2013,22.95,1266.25,1254.00,1158.00,23.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/10/2013,23.36,1285.50,1272.50,1172.25,23.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/9/2013,23.29,1284.00,1269.00,1176.50,23.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/8/2013,23.49,1287.75,1275.75,1178.25,23.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/7/2013,23.51,1297.00,1284.25,1178.00,23.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/4/2013,23.34,1295.00,1279.25,1174.25,23.49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/3/2013,23.34,1289.00,1270.75,1170.00,23.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/2/2013,23.12,1275.75,1257.50,1159.00,23.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10/1/2013,23.05,1270.00,1253.00,1149.50,23.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/30/2013,23.57,1285.00,1267.00,1155.00,23.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
9/27/2013,23.83,1321.50,1298.50,1174.25,23.80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
9/26/2013,23.79,1318.75,1298.00,1178.50,23.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/25/2013,23.75,1324.00,1305.50,1179.00,23.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/24/2013,23.75,1314.75,1298.50,1181.00,23.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/23/2013,23.81,1310.50,1295.00,1176.50,23.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/20/2013,23.81,1318.00,1300.25,1171.50,23.80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
9/19/2013,24.11,1341.50,1323.25,1187.00,24.20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/18/2013,24.28,1350.25,1332.50,1189.25,24.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/17/2013,24.33,1343.00,1325.00,1181.75,24.19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/16/2013,24.11,1348.25,1322.00,1176.00,24.17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/13/2013,24.49,1379.75,1347.25,1171.00,24.17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/9/2013,23.80,1356.50,1355.75,1182.75,24.30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/6/2013,24.25,1367.75,1365.25,1185.50,24.44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/5/2013,24.41,1367.50,1364.25,1194.50,24.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/4/2013,24.37,1352.50,1351.00,1197.50,24.37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/3/2013,24.97,1386.75,1385.00,1212.75,24.89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/30/2013,24.55,1357.50,1354.75,1213.25,24.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/29/2013,24.65,1368.50,1364.75,1213.50,24.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/28/2013,24.89,1372.75,1368.50,1223.25,24.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/27/2013,24.78,1370.50,1365.50,1213.00,24.72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/26/2013,25.03,1389.50,1387.00,1219.00,25.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/23/2013,24.10,1328.00,1328.50,1204.50,24.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
8/22/2013,23.83,1286.75,1288.50,1184.00,23.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/21/2013,23.78,1304.00,1305.50,1184.25,23.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/20/2013,23.62,1290.50,1291.75,1178.25,23.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/19/2013,23.87,1303.25,1303.75,1191.75,23.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/16/2013,23.25,1259.25,1261.75,1176.50,23.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/15/2013,23.42,1265.50,1268.25,1190.50,23.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/14/2013,23.13,1239.00,1243.25,1189.75,23.09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/13/2013,23.03,1227.75,1232.50,1187.50,22.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/12/2013,22.98,1225.25,1230.00,1194.50,22.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
8/9/2013,22.20,1182.25,1188.00,1162.25,22.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/8/2013,22.28,1184.25,1189.25,1165.25,22.30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/7/2013,21.94,1165.75,1172.25,1155.00,22.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,21.93,1167.25,1174.00,1159.00,22.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/5/2013,22.28,1183.25,1190.00,1173.75,22.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/2/2013,22.25,1181.50,1187.25,1167.25,22.30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/1/2013,22.49,1192.50,1198.00,1179.00,22.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7/31/2013,22.71,1206.25,1211.00,1186.75,22.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7/30/2013,22.64,1203.00,1208.00,1183.25,22.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7/29/2013,23.00,1220.00,1225.50,1202.25,23.03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7/26/2013,23.01,1228.50,1233.75,1203.50,23.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7/25/2013,23.04,1224.00,1229.00,1197.25,23.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7/24/2013,23.48,1256.75,1261.00,1225.50,23.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7/23/2013,23.76,1260.25,1265.00,1222.75,23.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7/22/2013,24.11,1288.50,1292.50,1239.50,24.14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7/19/2013,23.83,1274.00,1279.25,1237.25,23.96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
7/18/2013,23.85,1265.75,1271.00,1233.00,23.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7/17/2013,23.94,1283.50,1288.50,1239.25,24.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
